@relation RhymeFeatures-weka.filters.unsupervised.attribute.Remove-R26

@attribute class {BDP,Rakim,Nas,2Pac,RunDMC,50Cent,LilWayne,KoolGRap,BigDaddyKane,PublicEnemy,BIG,IceCube,LLCoolJ,Scarface,Fabolous,JayZ,BeastieBoys,Eminem,SlickRick,Redman,Andre3k,Nelly,DMX,BoneThugs,MCHammer}
@attribute Syllables_per_Line numeric
@attribute Syllables_per_Word numeric
@attribute Syllable_Variation numeric
@attribute Novel_Word_Proportion numeric
@attribute Rhymes_per_Line numeric
@attribute Rhymes_per_Syllable numeric
@attribute Rhyme_Density numeric
@attribute End_Pairs_per_Line numeric
@attribute End_Pairs_Grown numeric
@attribute End_Pairs_Shrunk numeric
@attribute End_Pairs_Even numeric
@attribute Average_End_Score numeric
@attribute Average_End_Syl_Score numeric
@attribute Singles_per_Rhyme numeric
@attribute Doubles_per_Rhyme numeric
@attribute Triples_per_Rhyme numeric
@attribute Quads_per_Rhyme numeric
@attribute Longs_per_Rhyme numeric
@attribute Perfect_Rhymes numeric
@attribute Line_Internals_per_Line numeric
@attribute Links_per_Line numeric
@attribute Bridges_per_Line numeric
@attribute Compounds_per_Line numeric
@attribute Chaining_per_Line numeric

@data
BeastieBoys,11.206897,1.287129,1.817147,0.912407,1.189655,0.106154,0.158462,0.431034,0.24,0.2,0.56,7.073583,4.779448,0.681159,0.246377,0.028986,0.014493,0.028986,0.275362,0.413793,0.086207,0.258621,0.12069,0.103448
BeastieBoys,11.137931,1.313008,2.254867,0.917495,1.62069,0.145511,0.205882,0.568966,0.454545,0.242424,0.30303,6.372396,4.381022,0.638298,0.308511,0.053191,0,0,0.244681,0.517241,0.172414,0.362069,0.017241,0.137931
BeastieBoys,11.339286,1.311983,2.544439,0.894855,1.410714,0.124409,0.173228,0.535714,0.3,0.333333,0.366667,6.35658,4.434823,0.708861,0.227848,0.025316,0.037975,0,0.278481,0.392857,0.089286,0.392857,0.017857,0.125
BeastieBoys,11.065217,1.247549,2.557191,0.861758,1.413043,0.127701,0.198428,0.521739,0.125,0.416667,0.458333,5.681747,4.26131,0.646154,0.2,0.107692,0.046154,0,0.2,0.369565,0.173913,0.347826,0,0
BeastieBoys,11.728571,1.225373,2.579709,0.901369,1.571429,0.133983,0.20341,0.542857,0.263158,0.263158,0.473684,6.528335,4.352223,0.618182,0.3,0.045455,0.027273,0.009091,0.263636,0.571429,0.157143,0.3,0.085714,0.157143
BeastieBoys,10.545455,1.151365,1.630038,0.883217,1.409091,0.133621,0.19181,0.5,0.318182,0.272727,0.409091,5.893313,4.63046,0.725806,0.193548,0.032258,0.016129,0.032258,0.193548,0.5,0.090909,0.318182,0,0.181818
BeastieBoys,9.884615,1.157658,2.470237,0.894197,1.596154,0.161479,0.227626,0.653846,0.176471,0.088235,0.735294,5.097037,4.560507,0.73494,0.156627,0.072289,0.036145,0,0.349398,0.5,0.153846,0.288462,0.057692,0.192308
BeastieBoys,10.530303,1.24552,1.844071,0.920561,1.439394,0.136691,0.181295,0.545455,0.25,0.222222,0.527778,5.501429,4.605848,0.778947,0.157895,0.031579,0.021053,0.010526,0.273684,0.454545,0.106061,0.333333,0.030303,0.212121
BeastieBoys,11.58,1.289532,1.919271,0.825344,1.72,0.148532,0.240069,0.52,0.230769,0.384615,0.384615,7.32952,5.293542,0.55814,0.348837,0.046512,0.023256,0.023256,0.313953,0.72,0.06,0.42,0.1,0.18
BeastieBoys,10.944444,1.186747,1.847588,0.893229,1.555556,0.142132,0.185279,0.5,0.277778,0.111111,0.611111,5.543112,4.434489,0.803571,0.125,0.035714,0.035714,0,0.232143,0.416667,0.208333,0.430556,0.111111,0.069444
BeastieBoys,11.482143,1.258317,1.721618,0.897707,1.178571,0.102644,0.160187,0.553571,0.290323,0.258065,0.451613,6.497999,4.379086,0.560606,0.363636,0.045455,0.015152,0.015152,0.378788,0.357143,0.107143,0.160714,0,0
BeastieBoys,10.90625,1.222417,1.791636,0.874669,1.6875,0.154728,0.249284,0.546875,0.257143,0.171429,0.571429,5.869162,4.890969,0.648148,0.222222,0.046296,0.055556,0.027778,0.203704,0.4375,0.125,0.578125,0.03125,0.21875
BeastieBoys,9.875,1.19181,1.763342,0.927159,1.607143,0.162749,0.213382,0.517857,0.241379,0.068966,0.689655,5.819798,4.561463,0.766667,0.177778,0.033333,0.022222,0,0.266667,0.642857,0.196429,0.25,0.089286,0.017857
BeastieBoys,11.333333,1.205318,1.936492,0.843605,1.583333,0.139706,0.198529,0.5,0.222222,0.166667,0.611111,6.030861,4.719804,0.72807,0.166667,0.061404,0.04386,0,0.324561,0.597222,0.138889,0.347222,0.069444,0.305556
Eminem,11.913793,1.26789,2.842319,0.870471,1.982759,0.166425,0.303907,0.327586,0.421053,0.157895,0.421053,6.491574,3.083498,0.486957,0.313043,0.130435,0.034783,0.034783,0.147826,0.706897,0.275862,0.672414,0.189655,0.086207
Eminem,13.274194,1.239458,2.730765,0.873197,1.951613,0.147023,0.243013,0.564516,0.257143,0.228571,0.514286,4.827,2.912845,0.545455,0.31405,0.099174,0.024793,0.016529,0.07438,0.677419,0.241935,0.467742,0.080645,0.241935
Eminem,14.5625,1.184746,2.070691,0.826639,2.083333,0.143062,0.217454,0.4375,0.238095,0.190476,0.571429,5.334493,3.294834,0.69,0.21,0.05,0.04,0.01,0.17,0.479167,0.291667,0.875,0.0625,0.041667
Eminem,12.22449,1.190855,2.451699,0.826269,2.326531,0.190317,0.392321,0.44898,0.318182,0.227273,0.454545,6.124838,2.994365,0.473684,0.27193,0.157895,0.052632,0.04386,0.026316,0.795918,0.326531,0.755102,0.183673,0.408163
Eminem,11.22449,1.185345,1.501908,0.848438,2.020408,0.18,0.312727,0.44898,0.090909,0.272727,0.636364,5.76859,3.33971,0.59596,0.181818,0.131313,0.080808,0.010101,0.080808,0.77551,0.306122,0.489796,0.142857,0.285714
Eminem,12.367647,1.270393,2.006639,0.912869,2.25,0.181926,0.306778,0.441176,0.133333,0.1,0.766667,4.583693,2.989365,0.607843,0.24183,0.058824,0.045752,0.045752,0.078431,0.808824,0.352941,0.647059,0.102941,0.220588
Eminem,12.444444,1.219285,2.530937,0.881547,2.269841,0.182398,0.313776,0.460317,0.37931,0.172414,0.448276,5.884643,3.63095,0.496503,0.314685,0.174825,0.006993,0.006993,0.090909,0.857143,0.253968,0.698413,0.142857,0.238095
Eminem,12.28125,1.239748,2.552381,0.899862,2.3125,0.188295,0.344784,0.5625,0.305556,0.194444,0.5,4.829896,3.343774,0.506757,0.297297,0.094595,0.067568,0.033784,0.121622,0.703125,0.296875,0.75,0.140625,0.15625
Eminem,12.5,1.25969,2.530582,0.899053,2.096154,0.167692,0.303077,0.653846,0.205882,0.117647,0.676471,5.3654,3.316793,0.513761,0.302752,0.119266,0.027523,0.036697,0.119266,0.480769,0.365385,0.596154,0.019231,0
Eminem,12.416667,1.269165,2.628635,0.911453,2.333333,0.187919,0.344966,0.366667,0.409091,0.227273,0.363636,6.631375,3.473578,0.464286,0.321429,0.15,0.042857,0.021429,0.092857,0.816667,0.383333,0.766667,0.15,0.066667
Eminem,11.928571,1.237037,2.094697,0.871197,2.107143,0.176647,0.315868,0.553571,0.354839,0.193548,0.451613,4.946932,3.129691,0.567797,0.245763,0.084746,0.059322,0.042373,0.110169,0.696429,0.375,0.482143,0.125,0.107143
Eminem,12.8125,1.308511,2.713057,0.913109,2.5,0.195122,0.37561,0.479167,0.043478,0.043478,0.913043,5.095224,3.083951,0.483333,0.3,0.1,0.091667,0.025,0.1,0.8125,0.291667,0.916667,0.145833,0.270833
Eminem,11.388889,1.166983,2.977799,0.871307,1.796296,0.157724,0.23252,0.685185,0.297297,0.216216,0.486486,5.271965,3.36315,0.639175,0.268041,0.072165,0.020619,0,0.092784,0.444444,0.222222,0.444444,0.055556,0.092593
Eminem,11.468085,1.230594,2.566984,0.872583,2.06383,0.179963,0.317254,0.425532,0.2,0.1,0.7,4.436038,3.285954,0.515464,0.350515,0.061856,0.041237,0.030928,0.051546,0.787234,0.297872,0.553191,0.12766,0.170213
Eminem,12.700935,1.222122,2.196918,0.874514,2.327103,0.183223,0.317145,0.476636,0.176471,0.137255,0.686275,4.920614,3.437689,0.566265,0.261044,0.080321,0.072289,0.02008,0.13253,0.794393,0.364486,0.691589,0.140187,0.149533
Eminem,12.604167,1.205179,2.138336,0.916134,1.9375,0.153719,0.257851,0.4375,0.285714,0.285714,0.428571,4.969711,3.261373,0.548387,0.311828,0.075269,0.043011,0.021505,0.096774,0.666667,0.25,0.583333,0.208333,0.083333
Eminem,12.135593,1.226027,2.317638,0.902275,1.915254,0.157821,0.26676,0.491525,0.413793,0.206897,0.37931,6.07042,3.385426,0.530973,0.300885,0.132743,0.026549,0.00885,0.115044,0.610169,0.237288,0.576271,0.101695,0.237288
Eminem,12.444444,1.277567,3.318485,0.840865,2.111111,0.169643,0.301587,0.444444,0.361111,0.25,0.388889,5.869847,3.913231,0.54386,0.204678,0.192982,0.046784,0.011696,0.140351,0.617284,0.283951,0.765432,0.197531,0.074074
Eminem,13.09434,1.248201,3.163853,0.809632,2.433962,0.185879,0.387608,0.471698,0.28,0.12,0.6,6.734731,4.106543,0.503876,0.217054,0.139535,0.069767,0.069767,0.131783,0.735849,0.283019,0.943396,0.320755,0.283019
Eminem,12.5625,1.210843,2.009418,0.891217,1.6875,0.134328,0.195688,0.5625,0.259259,0.111111,0.62963,6.05965,4.090264,0.728395,0.135802,0.08642,0.049383,0,0.098765,0.5,0.145833,0.479167,0.0625,0.208333
Eminem,11.9375,1.203782,1.972797,0.921072,2,0.167539,0.256545,0.458333,0.181818,0.136364,0.681818,5.007702,3.553853,0.604167,0.28125,0.09375,0.020833,0,0.072917,0.833333,0.208333,0.5,0.104167,0.1875
Eminem,11.625,1.213043,1.57619,0.913525,1.8125,0.155914,0.24552,0.4375,0.333333,0.095238,0.571429,5.854163,3.512498,0.574713,0.321839,0.068966,0.022989,0.011494,0.057471,0.625,0.270833,0.479167,0.020833,0.083333
Eminem,12.0625,1.289532,1.983329,0.904916,1.645833,0.136442,0.253886,0.541667,0.230769,0.192308,0.576923,7.3474,3.979842,0.518987,0.189873,0.21519,0.063291,0.012658,0.101266,0.5,0.125,0.479167,0.0625,0.083333
Eminem,13.403846,1.255856,2.068627,0.855599,2.365385,0.176471,0.345768,0.538462,0.25,0.178571,0.571429,6.922673,3.657261,0.463415,0.284553,0.162602,0.02439,0.065041,0.089431,0.923077,0.307692,0.596154,0.096154,0.384615
Eminem,12.492958,1.304412,2.792713,0.933487,2.211268,0.177001,0.319053,0.422535,0.466667,0.233333,0.3,6.13357,3.607982,0.522293,0.267516,0.121019,0.063694,0.025478,0.082803,0.774648,0.338028,0.676056,0.169014,0.366197
Eminem,12.596774,1.179758,2.121014,0.873467,2.290323,0.181818,0.288092,0.548387,0.352941,0.235294,0.411765,6.591155,4.149986,0.556338,0.352113,0.049296,0.035211,0.007042,0.105634,0.774194,0.306452,0.66129,0.129032,0.225806
Eminem,11.959184,1.203285,2.95517,0.85684,1.795918,0.150171,0.257679,0.571429,0.392857,0.321429,0.285714,6.936629,3.884512,0.488636,0.352273,0.136364,0.011364,0.011364,0.113636,0.612245,0.244898,0.367347,0,0.163265
Eminem,12.285714,1.23964,2.135702,0.881314,2.053571,0.167151,0.302326,0.553571,0.193548,0.225806,0.580645,6.109276,3.713481,0.530435,0.26087,0.113043,0.069565,0.026087,0.078261,0.678571,0.232143,0.589286,0.089286,0.125
SlickRick,10.637931,1.231537,2.048534,0.90429,1.87931,0.176661,0.247974,0.551724,0.375,0.25,0.375,6.079239,4.323015,0.697248,0.238532,0.036697,0.018349,0.009174,0.165138,0.413793,0.172414,0.741379,0.068966,0
SlickRick,10.551724,1.204724,1.68331,0.921425,1.637931,0.155229,0.187908,0.62069,0.388889,0.277778,0.333333,4.9797,4.372419,0.831579,0.126316,0.042105,0,0,0.263158,0.551724,0.206897,0.258621,0.068966,0.137931
SlickRick,11.32,1.235808,1.630215,0.890812,2.26,0.199647,0.29682,0.52,0.307692,0.115385,0.576923,6.337354,4.336085,0.610619,0.327434,0.026549,0.035398,0,0.132743,0.62,0.26,0.86,0.16,0.16
SlickRick,11.5,1.180608,2.043508,0.896004,1.740741,0.151369,0.194847,0.518519,0.464286,0.071429,0.464286,5.57161,4.588385,0.797872,0.170213,0.010638,0,0.021277,0.180851,0.611111,0.111111,0.5,0.092593,0.203704
SlickRick,10.979167,1.197727,1.761741,0.926689,1.666667,0.151803,0.199241,0.4375,0.380952,0,0.619048,6.751073,4.573308,0.75,0.2,0.0375,0.0125,0,0.125,0.6875,0.125,0.416667,0.145833,0.354167
SlickRick,12,1.177358,2.278664,0.924973,1.923077,0.160256,0.227564,0.480769,0.2,0.16,0.64,6.522617,4.407174,0.74,0.16,0.06,0.03,0.01,0.14,0.826923,0.25,0.365385,0.173077,0.326923
SlickRick,11.081967,1.181818,2.471444,0.902162,1.606557,0.14497,0.195266,0.52459,0.34375,0.15625,0.5,5.487618,4.283019,0.765306,0.153061,0.05102,0.030612,0,0.193878,0.491803,0.262295,0.327869,0.032787,0.180328
SlickRick,11.634615,1.21,1.980956,0.920631,1.25,0.107438,0.14876,0.403846,0.380952,0.285714,0.333333,5.872421,4.404316,0.738462,0.184615,0.030769,0.046154,0,0.353846,0.5,0.153846,0.192308,0.019231,0.326923
SlickRick,12.515625,1.167638,1.944481,0.884316,1.96875,0.157303,0.225968,0.703125,0.288889,0.177778,0.533333,4.779959,4.389758,0.706349,0.198413,0.063492,0.02381,0.007937,0.222222,0.640625,0.171875,0.453125,0.09375,0.21875
SlickRick,12.543478,1.187243,2.42905,0.904114,1.630435,0.129983,0.176776,0.391304,0.277778,0.111111,0.611111,6.255643,4.691732,0.72,0.2,0.08,0,0,0.173333,0.630435,0.304348,0.304348,0.086957,0.173913
SlickRick,10.905405,1.190265,1.701898,0.91882,1.445946,0.13259,0.178439,0.472973,0.514286,0.057143,0.428571,6.19295,4.423535,0.71028,0.242991,0.037383,0.009346,0,0.168224,0.337838,0.202703,0.432432,0.040541,0.067568
SlickRick,11.4375,1.233708,2.379656,0.874333,2.395833,0.209472,0.397086,0.208333,0.6,0.1,0.3,5.6151,3.509437,0.452174,0.373913,0.086957,0.017391,0.069565,0.104348,1.145833,0.375,0.666667,0.083333,0.291667
SlickRick,13.354167,1.242248,1.145454,0.906312,1.520833,0.113885,0.145086,0.458333,0.090909,0,0.909091,6.088951,4.46523,0.726027,0.273973,0,0,0,0.232877,0.416667,0.1875,0.458333,0.083333,0.083333
SlickRick,13.489796,1.324649,2.416968,0.900676,1.836735,0.136157,0.198185,0.44898,0.227273,0.227273,0.545455,7.447697,4.42836,0.611111,0.344444,0.033333,0,0.011111,0.133333,0.714286,0.183673,0.489796,0.183673,0.142857
SlickRick,12.62,1.285132,2.348531,0.944561,1.76,0.139461,0.198098,0.48,0.333333,0.208333,0.458333,5.236748,3.491165,0.625,0.340909,0.022727,0.011364,0,0.125,0.48,0.2,0.6,0.06,0.06
SlickRick,13.770833,1.276062,2.002494,0.900441,2.166667,0.157337,0.270802,0.4375,0.142857,0.190476,0.666667,5.617463,3.370478,0.528846,0.317308,0.086538,0.038462,0.028846,0.115385,0.770833,0.291667,0.666667,0.166667,0.020833
SlickRick,12.552632,1.273698,2.060881,0.931678,1.881579,0.149895,0.244235,0.355263,0.444444,0.037037,0.518519,7.197222,4.134574,0.601399,0.237762,0.097902,0.055944,0.006993,0.195804,0.776316,0.302632,0.447368,0.131579,0.013158
SlickRick,10.041667,1.271768,2.25424,0.932316,2.145833,0.213693,0.371369,0.333333,0.6875,0.1875,0.125,4.158412,2.772275,0.485437,0.330097,0.15534,0.019417,0.009709,0.097087,0.833333,0.479167,0.5,0.145833,0.1875
SlickRick,15.695652,1.249135,1.730413,0.913331,3.369565,0.214681,0.34903,0.478261,0.090909,0.090909,0.818182,5.36914,3.691284,0.593548,0.283871,0.051613,0.051613,0.019355,0.096774,1.434783,0.478261,0.978261,0.391304,0.434783
SlickRick,14.304348,1.198543,1.976707,0.854603,2.456522,0.171733,0.275076,0.369565,0.235294,0.117647,0.647059,6.238076,3.927678,0.584071,0.283186,0.088496,0.035398,0.00885,0.106195,0.956522,0.23913,0.891304,0.23913,0.217391
SlickRick,10.090909,1.24486,1.84002,0.938785,1.136364,0.112613,0.187688,0.515152,0.323529,0.029412,0.647059,6.146546,3.603148,0.546667,0.253333,0.186667,0.013333,0,0.213333,0.227273,0.090909,0.30303,0,0.181818
Redman,12.147541,1.249578,2.629193,0.921774,1.754098,0.144399,0.188934,0.459016,0.178571,0.285714,0.535714,4.079076,3.263261,0.71028,0.271028,0.018692,0,0,0.102804,0.721311,0.213115,0.360656,0.131148,0.213115
Redman,12.403846,1.245174,2.186142,0.902022,2.134615,0.172093,0.234109,0.384615,0.1,0.3,0.6,3.915648,3.132519,0.711712,0.234234,0.036036,0.018018,0,0.081081,1.076923,0.211538,0.461538,0.173077,0.269231
Redman,10.351852,1.244989,1.429289,0.935964,1.888889,0.182469,0.246869,0.351852,0.315789,0.105263,0.578947,6.739755,3.880465,0.686275,0.27451,0.039216,0,0,0.098039,0.944444,0.259259,0.333333,0.111111,0.296296
Redman,12.327586,1.177924,1.860552,0.87021,2.137931,0.173427,0.257343,0.448276,0.269231,0.230769,0.5,4.567921,3.393313,0.669355,0.25,0.032258,0.024194,0.024194,0.120968,0.965517,0.224138,0.5,0.086207,0.37931
Redman,11.147059,1.180685,1.919442,0.915197,1.882353,0.168865,0.238786,0.397059,0.259259,0.074074,0.666667,4.942202,3.421525,0.6875,0.257813,0.039063,0,0.015625,0.132813,0.823529,0.25,0.411765,0.191176,0.176471
Redman,12.415094,1.187726,2.105106,0.907576,1.490566,0.120061,0.18693,0.396226,0.190476,0.333333,0.47619,4.757453,3.445052,0.582278,0.316456,0.063291,0.037975,0,0.050633,0.584906,0.188679,0.320755,0.056604,0.169811
Redman,12.5625,1.175439,2.448692,0.895237,2.1875,0.174129,0.253731,0.395833,0.421053,0.210526,0.368421,4.906561,3.452765,0.619048,0.314286,0.057143,0.009524,0,0.133333,1.041667,0.270833,0.479167,0.3125,0.229167
Redman,11.142857,1.202312,2.37117,0.893091,1.589286,0.142628,0.208333,0.375,0.428571,0.095238,0.47619,4.637758,3.141707,0.685393,0.247191,0.022472,0.022472,0.022472,0.078652,0.678571,0.178571,0.357143,0.071429,0.303571
Redman,11.310345,1.179856,1.84023,0.916968,1.689655,0.14939,0.224085,0.327586,0.368421,0.157895,0.473684,4.170092,2.934509,0.622449,0.316327,0.020408,0.030612,0.010204,0.112245,1,0.172414,0.189655,0.068966,0.224138
Redman,11.391892,1.188999,2.02563,0.9159,2.243243,0.196916,0.288256,0.391892,0.137931,0.310345,0.551724,5.124781,3.538539,0.662651,0.259036,0.03012,0.048193,0,0.138554,1.081081,0.256757,0.513514,0.148649,0.324324
Redman,12.275862,1.308824,2.163913,0.960897,1.706897,0.139045,0.200843,0.413793,0.333333,0.375,0.291667,4.869242,3.651932,0.69697,0.20202,0.070707,0.020202,0.010101,0.121212,0.689655,0.206897,0.396552,0.137931,0.086207
Redman,10.928571,1.280335,1.69934,0.916686,1.732143,0.158497,0.227124,0.553571,0.290323,0.129032,0.580645,4.592129,3.028851,0.639175,0.298969,0.051546,0.010309,0,0.092784,0.571429,0.214286,0.392857,0.053571,0.125
Redman,12.0625,1.346512,2.10561,0.943504,1.854167,0.153713,0.238342,0.4375,0.333333,0.285714,0.380952,4.645324,2.956115,0.606742,0.280899,0.078652,0.022472,0.011236,0.044944,0.729167,0.208333,0.479167,0.041667,0.125
Redman,11.85,1.283394,1.939287,0.944542,1.9,0.160338,0.227848,0.466667,0.392857,0.285714,0.321429,6.347823,4.039524,0.666667,0.280702,0.04386,0,0.008772,0.114035,0.75,0.283333,0.4,0.116667,0.216667
Redman,10.5,1.237569,1.85405,0.905527,1.671875,0.159226,0.239583,0.453125,0.241379,0.172414,0.586207,4.880258,3.369702,0.598131,0.364486,0.018692,0,0.018692,0.102804,0.578125,0.265625,0.375,0.078125,0.078125
Redman,10.627119,1.246521,1.8494,0.937946,1.847458,0.173844,0.23445,0.322034,0.368421,0.052632,0.578947,3.436662,2.968027,0.715596,0.229358,0.045872,0.009174,0,0.110092,0.813559,0.423729,0.288136,0.067797,0.220339
Redman,10.785714,1.279661,2.217739,0.925468,1.607143,0.149007,0.210265,0.339286,0.263158,0.210526,0.526316,5.387691,3.937159,0.688889,0.233333,0.055556,0.022222,0,0.122222,0.660714,0.232143,0.375,0.142857,0.178571
Redman,10.983871,1.297143,1.853436,0.926466,1.725806,0.157122,0.223201,0.387097,0.25,0.208333,0.541667,3.797054,3.14239,0.635514,0.317757,0.037383,0.009346,0,0.084112,0.596774,0.290323,0.451613,0.064516,0.177419
Redman,11.639535,1.214806,1.613265,0.917118,1.546512,0.132867,0.186813,0.488372,0.333333,0.190476,0.47619,4.88967,3.540796,0.654135,0.323308,0.007519,0.007519,0.007519,0.165414,0.465116,0.174419,0.418605,0.069767,0.290698
Redman,11.181818,1.351648,2.009893,0.942504,1.927273,0.172358,0.252033,0.472727,0.307692,0.307692,0.384615,5.127844,3.809255,0.660377,0.254717,0.075472,0,0.009434,0.075472,0.618182,0.290909,0.545455,0.145455,0.127273
Redman,11.6,1.247312,1.48324,0.926477,1.44,0.124138,0.163793,0.4,0.3,0.05,0.65,5.110819,3.650585,0.722222,0.236111,0.041667,0,0,0.125,0.48,0.26,0.3,0.02,0.14
Redman,11.569444,1.250751,2.355999,0.910535,1.652778,0.142857,0.210084,0.416667,0.4,0.133333,0.466667,5.264548,3.948411,0.647059,0.277311,0.05042,0.008403,0.016807,0.12605,0.541667,0.277778,0.416667,0.069444,0.111111
Andre3k,14.87931,1.410131,3.399176,0.910074,3.172414,0.21321,0.319815,0.396552,0.391304,0.304348,0.304348,6.339322,4.050122,0.619565,0.298913,0.054348,0.016304,0.01087,0.190217,1.551724,0.344828,0.87931,0.431034,0.586207
Andre3k,14.058824,1.354108,3.081646,0.936259,2.676471,0.190377,0.300209,0.367647,0.36,0.2,0.44,4.50737,3.521383,0.587912,0.313187,0.06044,0.027473,0.010989,0.181319,1.191176,0.235294,0.882353,0.308824,0.338235
Andre3k,14.865385,1.370567,3.101047,0.920842,3.019231,0.203105,0.284605,0.365385,0.473684,0.263158,0.263158,4.448337,3.5216,0.700637,0.235669,0.031847,0.025478,0.006369,0.191083,1.384615,0.346154,0.923077,0.576923,0.384615
Andre3k,14.42,1.355263,3.470389,0.893243,3.26,0.226075,0.343967,0.36,0.5,0.055556,0.444444,5.660336,4.245252,0.674847,0.202454,0.079755,0.030675,0.01227,0.239264,1.44,0.36,1.1,0.66,0.52
Andre3k,14.777778,1.375862,3.142697,0.934518,3.055556,0.206767,0.299499,0.388889,0.333333,0.142857,0.52381,3.67717,3.088823,0.70303,0.206061,0.048485,0.024242,0.018182,0.181818,1.333333,0.259259,1.074074,0.685185,0.351852
Andre3k,15.241379,1.545455,4.379853,0.92806,3.448276,0.226244,0.367647,0.258621,0.533333,0.266667,0.2,4.954195,3.37786,0.595,0.285,0.06,0.035,0.025,0.235,1.637931,0.362069,1.189655,0.637931,0.568966
Andre3k,13.415385,1.351938,3.409906,0.904063,2.753846,0.205275,0.297018,0.369231,0.333333,0.25,0.416667,3.695524,3.28491,0.692737,0.201117,0.072626,0.03352,0,0.162011,1.061538,0.323077,1,0.307692,0.384615
Andre3k,15.661538,1.535445,6.43853,0.887472,3.984615,0.25442,0.441061,0.323077,0.47619,0.285714,0.238095,5.806215,3.586192,0.625483,0.216216,0.073359,0.050193,0.034749,0.19305,2.030769,0.323077,1.307692,0.892308,0.430769
Andre3k,14.38,1.314442,2.734154,0.92106,2.2,0.15299,0.229485,0.34,0.294118,0.058824,0.647059,4.723804,3.650212,0.663636,0.245455,0.054545,0.009091,0.027273,0.136364,0.82,0.16,0.88,0.24,0.32
Andre3k,15.344828,1.381988,3.272412,0.912088,2.741379,0.178652,0.262921,0.310345,0.166667,0.333333,0.5,4.603856,3.603018,0.698113,0.201258,0.056604,0.018868,0.025157,0.188679,1.172414,0.241379,1.017241,0.413793,0.362069
Andre3k,14.557692,1.287415,2.706214,0.898246,2.192308,0.150594,0.225892,0.346154,0.333333,0.166667,0.5,5.576472,4.01506,0.666667,0.219298,0.070175,0.035088,0.008772,0.140351,1.076923,0.25,0.519231,0.192308,0.25
Andre3k,15.234043,1.390291,3.668223,0.917064,2.893617,0.189944,0.272346,0.425532,0.45,0.2,0.35,4.970675,3.681981,0.639706,0.323529,0.014706,0.014706,0.007353,0.169118,1.340426,0.319149,0.808511,0.404255,0.340426
Andre3k,13.651163,1.384434,3.845164,0.912011,2.860465,0.20954,0.327087,0.255814,0.272727,0.181818,0.545455,6.81282,4.408295,0.666667,0.252033,0.02439,0.02439,0.03252,0.195122,1.186047,0.302326,1.116279,0.465116,0.232558
Nelly,12.173077,1.253465,2.391661,0.902059,2.153846,0.176935,0.274882,0.615385,0.1875,0.1875,0.625,4.834624,3.291659,0.5625,0.339286,0.080357,0.017857,0,0.142857,0.807692,0.230769,0.5,0.096154,0.25
Nelly,10.788462,1.193617,2.078614,0.90517,2.076923,0.192513,0.28164,0.576923,0.3,0.2,0.5,4.458906,3.715755,0.675926,0.259259,0.027778,0.009259,0.027778,0.12963,0.692308,0.307692,0.5,0.096154,0.096154
Nelly,12.884615,1.316306,1.957764,0.859895,2.711538,0.210448,0.39403,0.384615,0.2,0.05,0.75,6.007999,3.876128,0.397163,0.382979,0.170213,0.049645,0,0.148936,1.019231,0.596154,0.711538,0.211538,0.25
Nelly,11.035714,1.209393,2.09561,0.893398,1.857143,0.168285,0.236246,0.464286,0.346154,0.115385,0.538462,4.371085,3.788274,0.682692,0.259615,0.028846,0.028846,0,0.153846,0.535714,0.392857,0.464286,0.053571,0.089286
Nelly,11.654545,1.247082,2.209222,0.89972,1.963636,0.168487,0.24649,0.490909,0.185185,0.185185,0.62963,5.533263,3.83072,0.648148,0.259259,0.074074,0.018519,0,0.111111,0.527273,0.327273,0.618182,0.145455,0.090909
Nelly,12.886364,1.229935,2.047348,0.934477,1.977273,0.153439,0.21164,0.454545,0.25,0.2,0.55,4.455465,3.712887,0.655172,0.310345,0.034483,0,0,0.149425,0.75,0.340909,0.431818,0.136364,0.045455
Nelly,9.730769,1.207637,2.085807,0.916992,1.115385,0.114625,0.146245,0.403846,0.142857,0.047619,0.809524,4.446334,4.446334,0.810345,0.137931,0.034483,0,0.017241,0.258621,0.25,0.192308,0.269231,0.057692,0.076923
Nelly,11.479167,1.17484,1.968392,0.900758,1.979167,0.172414,0.23412,0.479167,0.043478,0.043478,0.913043,4.366208,3.862415,0.715789,0.210526,0.073684,0,0,0.147368,0.5625,0.291667,0.645833,0.145833,0.166667
Nelly,11.723684,1.210598,2.106373,0.85695,1.828947,0.156004,0.232323,0.460526,0.314286,0.171429,0.514286,4.895148,3.724569,0.690647,0.18705,0.079137,0.028777,0.014388,0.151079,0.657895,0.210526,0.5,0.144737,0.197368
Nelly,11.392857,1.270916,2.56124,0.854157,1.803571,0.158307,0.31348,0.5,0.214286,0.071429,0.714286,4.442682,3.189618,0.564356,0.257426,0.079208,0.019802,0.079208,0.138614,0.589286,0.160714,0.553571,0.089286,0.142857
Nelly,11.392857,1.222222,2.342759,0.894714,1.714286,0.15047,0.249216,0.517857,0.275862,0.172414,0.551724,5.865313,3.865774,0.541667,0.333333,0.09375,0.020833,0.010417,0.135417,0.464286,0.339286,0.392857,0.089286,0.196429
